Range,REF,PropertyName,PropertyDescription,PropertyDescriptionShort,PropertyFilter,PropertyFilterShort,Source,SectorCount,PublicCount,Type,Subtype,Year,YearDesc,File,Field,DataType,DataTypeAlt,RecordFilterBy,Filter,FilterValue,Filter2,Filter2Value,Filter3,Filter3Value,Filter4,Filter4Value,Filter5,Filter5Value,Filter6,Filter6Value,Filter7,Filter7Value,Filter8,Filter8Value,Filter9,Filter9Value,ShouldBeNormalised,NormalisedLookup,CompoundFields,ReturnMultipleRecords,IgnoreMapping
England,25_ABS_PERS_EAL_SECONDARY_ENG,Abs_Persistent_EAL_Secondary_Eng_Current_Pct,Absence,Abs,English as an additional language,EAL,EES,,,PupilAbsence,Absence,2024-2025,Current,6_absence_3term_characteristics,sess_overall_percent_pa_10_exact,double,percentage,geographic_level,breakdown,First language known or believed to be other than English,education_phase,State-funded secondary,time_period,202425,,,,,,,,,,,,,,,,,
England,25_ABS_TOT_SECONDARY_ENG,Abs_Tot_Secondary_Eng_Current_Pct,Absence,Abs,Total,Tot,EES,1,0,PupilAbsence,Absence,2024-2025,Current,1_absence_3term_nat_reg_la,sess_overall_percent,double,percentage,geographic_level,time_period,202425,education_phase,State-funded secondary,,,,,,,,,,,,,,,,,,,
England,25_ABS_PERS_SECONDARY_ENG,Abs_Persistent_Secondary_Eng_Current_Pct,Absence,Abs,Persistent,Persistent,EES,1,0,PupilAbsence,Absence,2024-2025,Current,1_absence_3term_nat_reg_la,sess_overall_percent_pa_10_exact,double,percentage,geographic_level,time_period,202425,education_phase,State-funded secondary,,,,,,,,,,,,,,,,,,,
England,25_ABS_TOT_SECONDARY_ENG,Abs_Tot_Secondary_Eng_Current_Pct,Absence,Abs,Total,Tot,EES,1,0,PupilAbsence,Absence,2024-2025,Current,1_absence_3term_nat_reg_la,sess_overall_percent,double,percentage,geographic_level,time_period,202425,education_phase,State-funded secondary,,,,,,,,,,,,,,,,,,,
England,25_ABS_PERS_SECONDARY_ENG,Abs_Persistent_Secondary_Eng_Current_Pct,Absence,Abs,Persistent,Persistent,EES,1,0,PupilAbsence,Absence,2024-2025,Current,1_absence_3term_nat_reg_la,sess_overall_percent_pa_10_exact,double,percentage,geographic_level,time_period,202425,education_phase,State-funded secondary,,,,,,,,,,,,,,,,,,,
,,,England Absence KS4 (2023-24),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
England,24_ABS_TOT_SECONDARY_ENG,Abs_Tot_Secondary_Eng_Previous_Pct,Absence,Abs,Total,Tot,EES,1,1,PupilAbsence,Absence,2023-2024,Previous,1_absence_3term_nat_reg_la,sess_overall_percent,double,percentage,geographic_level,time_period,202324,education_phase,State-funded secondary,,,,,,,,,,,,,,,,,,,
England,24_ABS_TOT_BOY_SECONDARY_ENG,Abs_Tot_Boy_Secondary_Eng_Previous_Pct,Absence,Abs,Boys,Boy,EES,,,PupilAbsence,Absence,2023-2024,Previous,6_absence_3term_characteristics,sess_overall_percent,double,percentage,geographic_level,breakdown,Male,education_phase,State-funded secondary,time_period,202324,,,,,,,,,,,,,,,,,
England,24_ABS_TOT_GRL_SECONDARY_ENG,Abs_Tot_Grl_Secondary_Eng_Previous_Pct,Absence,Abs,Girls,Grl,EES,,,PupilAbsence,Absence,2023-2024,Previous,6_absence_3term_characteristics,sess_overall_percent,double,percentage,geographic_level,breakdown,Female,education_phase,State-funded secondary,time_period,202324,,,,,,,,,,,,,,,,,
England,24_ABS_TOT_DIS_SECONDARY_ENG,Abs_Tot_Dis_Secondary_Eng_Previous_Pct,Absence,Abs,Disadvantaged,Dis,EES,,,PupilAbsence,Absence,2023-2024,Previous,6_absence_3term_characteristics,sess_overall_percent,double,percentage,geographic_level,breakdown,FSM eligible in last 6 years,education_phase,State-funded secondary,time_period,202324,,,,,,,,,,,,,,,,,
England,24_ABS_TOT_NDI_SECONDARY_ENG,Abs_Tot_NDi_Secondary_Eng_Previous_Pct,Absence,Abs,Not disadvantaged,NDi,EES,,,PupilAbsence,Absence,2023-2024,Previous,6_absence_3term_characteristics,sess_overall_percent,double,percentage,geographic_level,breakdown,FSM not eligible in last 6 years,education_phase,State-funded secondary,time_period,202324,,,,,,,,,,,,,,,,,
England,24_ABS_TOT_EFL_SECONDARY_ENG,Abs_Tot_EFL_Secondary_Eng_Previous_Pct,Absence,Abs,English first language,EFL,EES,,,PupilAbsence,Absence,2023-2024,Previous,6_absence_3term_characteristics,sess_overall_percent,double,percentage,geographic_level,breakdown,First language known or believed to be English,education_phase,State-funded secondary,time_period,202324,,,,,,,,,,,,,,,,,
England,24_ABS_TOT_EAL_SECONDARY_ENG,Abs_Tot_EAL_Secondary_Eng_Previous_Pct,Absence,Abs,English as an additional language,EAL,EES,,,PupilAbsence,Absence,2023-2024,Previous,6_absence_3term_characteristics,sess_overall_percent,double,percentage,geographic_level,breakdown,First language known or believed to be other than English,education_phase,State-funded secondary,time_period,202324,,,,,,,,,,,,,,,,,
England,24_ABS_PERS_SECONDARY_ENG,Abs_Persistent_Secondary_Eng_Previous_Pct,Absence,Abs,Persistent,Persistent,EES,1,0,PupilAbsence,Absence,2023-2024,Previous,1_absence_3term_nat_reg_la,sess_overall_percent_pa_10_exact,double,percentage,geographic_level,time_period,202324,education_phase,State-funded secondary,,,,,,,,,,,,,,,,,,,
England,24_ABS_PERS_BOY_SECONDARY_ENG,Abs_Persistent_Boy_Secondary_Eng_Previous_Pct,Absence,Abs,Boys,Boy,EES,,,PupilAbsence,Absence,2023-2024,Previous,6_absence_3term_characteristics,sess_overall_percent_pa_10_exact,double,percentage,geographic_level,breakdown,Male,education_phase,State-funded secondary,time_period,202324,,,,,,,,,,,,,,,,,
England,24_ABS_PERS_GRL_SECONDARY_ENG,Abs_Persistent_Grl_Secondary_Eng_Previous_Pct,Absence,Abs,Girls,Grl,EES,,,PupilAbsence,Absence,2023-2024,Previous,6_absence_3term_characteristics,sess_overall_percent_pa_10_exact,double,percentage,geographic_level,breakdown,Female,education_phase,State-funded secondary,time_period,202324,,,,,,,,,,,,,,,,,
England,24_ABS_PERS_DIS_SECONDARY_ENG,Abs_Persistent_Dis_Secondary_Eng_Previous_Pct,Absence,Abs,Disadvantaged,Dis,EES,,,PupilAbsence,Absence,2023-2024,Previous,6_absence_3term_characteristics,sess_overall_percent_pa_10_exact,double,percentage,geographic_level,breakdown,FSM eligible in last 6 years,education_phase,State-funded secondary,time_period,202324,,,,,,,,,,,,,,,,,
England,24_ABS_PERS_NDI_SECONDARY_ENG,Abs_Persistent_NDi_Secondary_Eng_Previous_Pct,Absence,Abs,Not disadvantaged,NDi,EES,,,PupilAbsence,Absence,2023-2024,Previous,6_absence_3term_characteristics,sess_overall_percent_pa_10_exact,double,percentage,geographic_level,breakdown,FSM not eligible in last 6 years,education_phase,State-funded secondary,time_period,202324,,,,,,,,,,,,,,,,,
England,24_ABS_PERS_EFL_SECONDARY_ENG,Abs_Persistent_EFL_Secondary_Eng_Previous_Pct,Absence,Abs,English first language,EFL,EES,,,PupilAbsence,Absence,2023-2024,Previous,6_absence_3term_characteristics,sess_overall_percent_pa_10_exact,double,percentage,geographic_level,breakdown,First language known or believed to be English,education_phase,State-funded secondary,time_period,202324,,,,,,,,,,,,,,,,,
England,24_ABS_PERS_EAL_SECONDARY_ENG,Abs_Persistent_EAL_Secondary_Eng_Previous_Pct,Absence,Abs,English as an additional language,EAL,EES,,,PupilAbsence,Absence,2023-2024,Previous,6_absence_3term_characteristics,sess_overall_percent_pa_10_exact,double,percentage,geographic_level,breakdown,First language known or believed to be other than English,education_phase,State-funded secondary,time_period,202324,,,,,,,,,,,,,,,,,
England,24_ABS_TOT_SECONDARY_ENG,Abs_Tot_Secondary_Eng_Previous_Pct,Absence,Abs,Total,Tot,EES,1,0,PupilAbsence,Absence,2023-2024,Previous,1_absence_3term_nat_reg_la,sess_overall_percent,double,percentage,geographic_level,time_period,202324,education_phase,State-funded secondary,,,,,,,,,,,,,,,,,,,
England,24_ABS_PERS_SECONDARY_ENG,Abs_Persistent_Secondary_Eng_Previous_Pct,Absence,Abs,Persistent,Persistent,EES,1,0,PupilAbsence,Absence,2023-2024,Previous,1_absence_3term_nat_reg_la,sess_overall_percent_pa_10_exact,double,percentage,geographic_level,time_period,202324,education_phase,State-funded secondary,,,,,,,,,,,,,,,,,,,
England,24_ABS_TOT_SECONDARY_ENG,Abs_Tot_Secondary_Eng_Previous_Pct,Absence,Abs,Total,Tot,EES,1,0,PupilAbsence,Absence,2023-2024,Previous,1_absence_3term_nat_reg_la,sess_overall_percent,double,percentage,geographic_level,time_period,202324,education_phase,State-funded secondary,,,,,,,,,,,,,,,,,,,
England,24_ABS_PERS_SECONDARY_ENG,Abs_Persistent_Secondary_Eng_Previous_Pct,Absence,Abs,Persistent,Persistent,EES,1,0,PupilAbsence,Absence,2023-2024,Previous,1_absence_3term_nat_reg_la,sess_overall_percent_pa_10_exact,double,percentage,geographic_level,time_period,202324,education_phase,State-funded secondary,,,,,,,,,,,,,,,,,,,
,,,England Absence KS4 (2022-23),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
England,23_ABS_TOT_SECONDARY_ENG,Abs_Tot_Secondary_Eng_Previous2_Pct,Absence,Abs,Total,Tot,EES,1,1,PupilAbsence,Absence,2022-2023,Previous2,1_absence_3term_nat_reg_la,sess_overall_percent,double,percentage,geographic_level,time_period,202223,education_phase,State-funded secondary,,,,,,,,,,,,,,,,,,,
England,23_ABS_TOT_BOY_SECONDARY_ENG,Abs_Tot_Boy_Secondary_Eng_Previous2_Pct,Absence,Abs,Boys,Boy,EES,,,PupilAbsence,Absence,2022-2023,Previous2,6_absence_3term_characteristics,sess_overall_percent,double,percentage,geographic_level,breakdown,Male,education_phase,State-funded secondary,time_period,202223,,,,,,,,,,,,,,,,,
England,23_ABS_TOT_GRL_SECONDARY_ENG,Abs_Tot_Grl_Secondary_Eng_Previous2_Pct,Absence,Abs,Girls,Grl,EES,,,PupilAbsence,Absence,2022-2023,Previous2,6_absence_3term_characteristics,sess_overall_percent,double,percentage,geographic_level,breakdown,Female,education_phase,State-funded secondary,time_period,202223,,,,,,,,,,,,,,,,,
England,23_ABS_TOT_DIS_SECONDARY_ENG,Abs_Tot_Dis_Secondary_Eng_Previous2_Pct,Absence,Abs,Disadvantaged,Dis,EES,,,PupilAbsence,Absence,2022-2023,Previous2,6_absence_3term_characteristics,sess_overall_percent,double,percentage,geographic_level,breakdown,FSM eligible in last 6 years,education_phase,State-funded secondary,time_period,202223,,,,,,,,,,,,,,,,,
England,23_ABS_TOT_NDI_SECONDARY_ENG,Abs_Tot_NDi_Secondary_Eng_Previous2_Pct,Absence,Abs,Not disadvantaged,NDi,EES,,,PupilAbsence,Absence,2022-2023,Previous2,6_absence_3term_characteristics,sess_overall_percent,double,percentage,geographic_level,breakdown,FSM not eligible in last 6 years,education_phase,State-funded secondary,time_period,202223,,,,,,,,,,,,,,,,,
England,23_ABS_TOT_EFL_SECONDARY_ENG,Abs_Tot_EFL_Secondary_Eng_Previous2_Pct,Absence,Abs,English first language,EFL,EES,,,PupilAbsence,Absence,2022-2023,Previous2,6_absence_3term_characteristics,sess_overall_percent,double,percentage,geographic_level,breakdown,First language known or believed to be English,education_phase,State-funded secondary,time_period,202223,,,,,,,,,,,,,,,,,
England,23_ABS_TOT_EAL_SECONDARY_ENG,Abs_Tot_EAL_Secondary_Eng_Previous2_Pct,Absence,Abs,English as an additional language,EAL,EES,,,PupilAbsence,Absence,2022-2023,Previous2,6_absence_3term_characteristics,sess_overall_percent,double,percentage,geographic_level,breakdown,First language known or believed to be other than English,education_phase,State-funded secondary,time_period,202223,,,,,,,,,,,,,,,,,
England,23_ABS_PERS_SECONDARY_ENG,Abs_Persistent_Secondary_Eng_Previous2_Pct,Absence,Abs,Persistent,Persistent,EES,1,0,PupilAbsence,Absence,2022-2023,Previous2,1_absence_3term_nat_reg_la,sess_overall_percent_pa_10_exact,double,percentage,geographic_level,time_period,202223,education_phase,State-funded secondary,,,,,,,,,,,,,,,,,,,
England,23_ABS_PERS_BOY_SECONDARY_ENG,Abs_Persistent_Boy_Secondary_Eng_Previous2_Pct,Absence,Abs,Boys,Boy,EES,,,PupilAbsence,Absence,2022-2023,Previous2,6_absence_3term_characteristics,sess_overall_percent_pa_10_exact,double,percentage,geographic_level,breakdown,Male,education_phase,State-funded secondary,time_period,202223,,,,,,,,,,,,,,,,,
England,23_ABS_PERS_GRL_SECONDARY_ENG,Abs_Persistent_Grl_Secondary_Eng_Previous2_Pct,Absence,Abs,Girls,Grl,EES,,,PupilAbsence,Absence,2022-2023,Previous2,6_absence_3term_characteristics,sess_overall_percent_pa_10_exact,double,percentage,geographic_level,breakdown,Female,education_phase,State-funded secondary,time_period,202223,,,,,,,,,,,,,,,,,
England,23_ABS_PERS_DIS_SECONDARY_ENG,Abs_Persistent_Dis_Secondary_Eng_Previous2_Pct,Absence,Abs,Disadvantaged,Dis,EES,,,PupilAbsence,Absence,2022-2023,Previous2,6_absence_3term_characteristics,sess_overall_percent_pa_10_exact,double,percentage,geographic_level,breakdown,FSM eligible in last 6 years,education_phase,State-funded secondary,time_period,202223,,,,,,,,,,,,,,,,,
England,23_ABS_PERS_NDI_SECONDARY_ENG,Abs_Persistent_NDi_Secondary_Eng_Previous2_Pct,Absence,Abs,Not disadvantaged,NDi,EES,,,PupilAbsence,Absence,2022-2023,Previous2,6_absence_3term_characteristics,sess_overall_percent_pa_10_exact,double,percentage,geographic_level,breakdown,FSM not eligible in last 6 years,education_phase,State-funded secondary,time_period,202223,,,,,,,,,,,,,,,,,
England,23_ABS_PERS_EFL_SECONDARY_ENG,Abs_Persistent_EFL_Secondary_Eng_Previous2_Pct,Absence,Abs,English first language,EFL,EES,,,PupilAbsence,Absence,2022-2023,Previous2,6_absence_3term_characteristics,sess_overall_percent_pa_10_exact,double,percentage,geographic_level,breakdown,First language known or believed to be English,education_phase,State-funded secondary,time_period,202223,,,,,,,,,,,,,,,,,
England,23_ABS_PERS_EAL_SECONDARY_ENG,Abs_Persistent_EAL_Secondary_Eng_Previous2_Pct,Absence,Abs,English as an additional language,EAL,EES,,,PupilAbsence,Absence,2022-2023,Previous2,6_absence_3term_characteristics,sess_overall_percent_pa_10_exact,double,percentage,geographic_level,breakdown,First language known or believed to be other than English,education_phase,State-funded secondary,time_period,202223,,,,,,,,,,,,,,,,,
England,23_ABS_TOT_SECONDARY_ENG,Abs_Tot_Secondary_Eng_Previous2_Pct,Absence,Abs,Total,Tot,EES,1,0,PupilAbsence,Absence,2022-2023,Previous2,1_absence_3term_nat_reg_la,sess_overall_percent,double,percentage,geographic_level,time_period,202223,education_phase,State-funded secondary,,,,,,,,,,,,,,,,,,,
England,23_ABS_PERS_SECONDARY_ENG,Abs_Persistent_Secondary_Eng_Previous2_Pct,Absence,Abs,Persistent,Persistent,EES,1,0,PupilAbsence,Absence,2022-2023,Previous2,1_absence_3term_nat_reg_la,sess_overall_percent_pa_10_exact,double,percentage,geographic_level,time_period,202223,education_phase,State-funded secondary,,,,,,,,,,,,,,,,,,,
England,23_ABS_TOT_SECONDARY_ENG,Abs_Tot_Secondary_Eng_Previous2_Pct,Absence,Abs,Total,Tot,EES,1,0,PupilAbsence,Absence,2022-2023,Previous2,1_absence_3term_nat_reg_la,sess_overall_percent,double,percentage,geographic_level,time_period,202223,education_phase,State-funded secondary,,,,,,,,,,,,,,,,,,,
England,23_ABS_PERS_SECONDARY_ENG,Abs_Persistent_Secondary_Eng_Previous2_Pct,Absence,Abs,Persistent,Persistent,EES,1,0,PupilAbsence,Absence,2022-2023,Previous2,1_absence_3term_nat_reg_la,sess_overall_percent_pa_10_exact,double,percentage,geographic_level,time_period,202223,education_phase,State-funded secondary,,,,,,,,,,,,,,,,,,,
,,,England Absence KS2 (2024-25),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
England,25_ABS_TOT_PRIMARY_ENG,Abs_Tot_Primary_Eng_Current_Pct,Absence,Abs,Total,Tot,EES,1,1,PupilAbsence,Absence,2024-2025,Current,1_absence_3term_nat_reg_la,sess_overall_percent,double,percentage,geographic_level,time_period,202425,education_phase,State-funded primary,,,,,,,,,,,,,,,,,,,
England,25_ABS_TOT_BOY_PRIMARY_ENG,Abs_Tot_Boy_Primary_Eng_Current_Pct,Absence,Abs,Boys,Boy,EES,,,PupilAbsence,Absence,2024-2025,Current,6_absence_3term_characteristics,sess_overall_percent,double,percentage,geographic_level,breakdown,Male,education_phase,State-funded primary,time_period,202425,,,,,,,,,,,,,,,,,
England,25_ABS_TOT_GRL_PRIMARY_ENG,Abs_Tot_Grl_Primary_Eng_Current_Pct,Absence,Abs,Girls,Grl,EES,,,PupilAbsence,Absence,2024-2025,Current,6_absence_3term_characteristics,sess_overall_percent,double,percentage,geographic_level,breakdown,Female,education_phase,State-funded primary,time_period,202425,,,,,,,,,,,,,,,,,
England,25_ABS_TOT_DIS_PRIMARY_ENG,Abs_Tot_Dis_Primary_Eng_Current_Pct,Absence,Abs,Disadvantaged,Dis,EES,,,PupilAbsence,Absence,2024-2025,Current,6_absence_3term_characteristics,sess_overall_percent,double,percentage,geographic_level,breakdown,FSM eligible in last 6 years,education_phase,State-funded primary,time_period,202425,,,,,,,,,,,,,,,,,
England,25_ABS_TOT_NDI_PRIMARY_ENG,Abs_Tot_NDi_Primary_Eng_Current_Pct,Absence,Abs,Not disadvantaged,NDi,EES,,,PupilAbsence,Absence,2024-2025,Current,6_absence_3term_characteristics,sess_overall_percent,double,percentage,geographic_level,breakdown,FSM not eligible in last 6 years,education_phase,State-funded primary,time_period,202425,,,,,,,,,,,,,,,,,
England,25_ABS_TOT_EFL_PRIMARY_ENG,Abs_Tot_EFL_Primary_Eng_Current_Pct,Absence,Abs,English first language,EFL,EES,,,PupilAbsence,Absence,2024-2025,Current,6_absence_3term_characteristics,sess_overall_percent,double,percentage,geographic_level,breakdown,First language known or believed to be English,education_phase,State-funded primary,time_period,202425,,,,,,,,,,,,,,,,,
England,25_ABS_TOT_EAL_PRIMARY_ENG,Abs_Tot_EAL_Primary_Eng_Current_Pct,Absence,Abs,English as an additional language,EAL,EES,,,PupilAbsence,Absence,2024-2025,Current,6_absence_3term_characteristics,sess_overall_percent,double,percentage,geographic_level,breakdown,First language known or believed to be other than English,education_phase,State-funded primary,time_period,202425,,,,,,,,,,,,,,,,,
England,25_ABS_PERS_PRIMARY_ENG,Abs_Persistent_Primary_Eng_Current_Pct,Absence,Abs,Persistent,Persistent,EES,1,0,PupilAbsence,Absence,2024-2025,Current,1_absence_3term_nat_reg_la,sess_overall_percent_pa_10_exact,double,percentage,geographic_level,time_period,202425,education_phase,State-funded primary,,,,,,,,,,,,,,,,,,,
England,25_ABS_PERS_BOY_PRIMARY_ENG,Abs_Persistent_Boy_Primary_Eng_Current_Pct,Absence,Abs,Boys,Boy,EES,,,PupilAbsence,Absence,2024-2025,Current,6_absence_3term_characteristics,sess_overall_percent_pa_10_exact,double,percentage,geographic_level,breakdown,Male,education_phase,State-funded primary,time_period,202425,,,,,,,,,,,,,,,,,
England,25_ABS_PERS_GRL_PRIMARY_ENG,Abs_Persistent_Grl_Primary_Eng_Current_Pct,Absence,Abs,Girls,Grl,EES,,,PupilAbsence,Absence,2024-2025,Current,6_absence_3term_characteristics,sess_overall_percent_pa_10_exact,double,percentage,geographic_level,breakdown,Female,education_phase,State-funded primary,time_period,202425,,,,,,,,,,,,,,,,,
England,25_ABS_PERS_DIS_PRIMARY_ENG,Abs_Persistent_Dis_Primary_Eng_Current_Pct,Absence,Abs,Disadvantaged,Dis,EES,,,PupilAbsence,Absence,2024-2025,Current,6_absence_3term_characteristics,sess_overall_percent_pa_10_exact,double,percentage,geographic_level,breakdown,FSM eligible in last 6 years,education_phase,State-funded primary,time_period,202425,,,,,,,,,,,,,,,,,
England,25_ABS_PERS_NDI_PRIMARY_ENG,Abs_Persistent_NDi_Primary_Eng_Current_Pct,Absence,Abs,Not disadvantaged,NDi,EES,,,PupilAbsence,Absence,2024-2025,Current,6_absence_3term_characteristics,sess_overall_percent_pa_10_exact,double,percentage,geographic_level,breakdown,FSM not eligible in last 6 years,education_phase,State-funded primary,time_period,202425,,,,,,,,,,,,,,,,,
England,25_ABS_PERS_EFL_PRIMARY_ENG,Abs_Persistent_EFL_Primary_Eng_Current_Pct,Absence,Abs,English first language,EFL,EES,,,PupilAbsence,Absence,2024-2025,Current,6_absence_3term_characteristics,sess_overall_percent_pa_10_exact,double,percentage,geographic_level,breakdown,First language known or believed to be English,education_phase,State-funded primary,time_period,202425,,,,,,,,,,,,,,,,,
England,25_ABS_PERS_EAL_PRIMARY_ENG,Abs_Persistent_EAL_Primary_Eng_Current_Pct,Absence,Abs,English as an additional language,EAL,EES,,,PupilAbsence,Absence,2024-2025,Current,6_absence_3term_characteristics,sess_overall_percent_pa_10_exact,double,percentage,geographic_level,breakdown,First language known or believed to be other than English,education_phase,State-funded primary,time_period,202425,,,,,,,,,,,,,,,,,
England,25_ABS_TOT_PRIMARY_ENG,Abs_Tot_Primary_Eng_Current_Pct,Absence,Abs,Total,Tot,EES,1,0,PupilAbsence,Absence,2024-2025,Current,1_absence_3term_nat_reg_la,sess_overall_percent,double,percentage,geographic_level,time_period,202425,education_phase,State-funded primary,,,,,,,,,,,,,,,,,,,
England,25_ABS_PERS_PRIMARY_ENG,Abs_Persistent_Primary_Eng_Current_Pct,Absence,Abs,Persistent,Persistent,EES,1,0,PupilAbsence,Absence,2024-2025,Current,1_absence_3term_nat_reg_la,sess_overall_percent_pa_10_exact,double,percentage,geographic_level,time_period,202425,education_phase,State-funded primary,,,,,,,,,,,,,,,,,,,
